Date,Cours_Cloture,Rentabilite_Journaliere
2005-01-03,24.71189308166504,
2005-01-04,24.71189308166504,0.0
2005-01-05,24.694957733154297,-0.0006853116616674093
2005-01-06,25.406330108642575,0.028806381576965467
2005-01-07,25.32164764404297,-0.00333312462829094
2005-01-10,25.406330108642575,0.0033442715019980085
2005-01-11,25.406330108642575,0.0
2005-01-12,25.406330108642575,0.0
2005-01-13,25.406330108642575,0.0
2005-01-14,25.406330108642575,0.0
2005-01-17,25.406330108642575,0.0
2005-01-18,25.406330108642575,0.0
2005-01-19,25.406330108642575,0.0
2005-01-20,25.406330108642575,0.0
2005-01-21,24.92361640930176,-0.018999741295835815
2005-01-24,24.92361640930176,0.0
2005-01-25,25.406330108642575,0.019367723022757577
2005-01-26,25.406330108642575,0.0
2005-01-27,25.406330108642575,0.0
2005-01-28,23.8142032623291,-0.06266654174393615
2005-01-31,24.13602066040039,0.013513674781652663
2005-02-01,25.406330108642575,0.052631271165853866
2005-02-02,25.406330108642575,0.0
2005-02-03,25.575708389282227,0.006666774772875694
2005-02-04,27.69290542602539,0.08278155992857661
2005-02-07,28.116344451904297,0.015290523668959777
2005-02-08,28.96322059631348,0.030120421445890555
2005-02-09,29.22574806213379,0.009064166912906124
2005-02-10,29.21728515625,-0.00028957020589504
2005-02-11,29.72541046142578,0.017391256663936927
2005-02-14,30.402912139892575,0.022792004145610667
2005-02-15,30.39444923400879,-0.0002783583968813952
2005-02-16,29.301979064941406,-0.035943081602051286
2005-02-17,30.318225860595703,0.03468184839672461
2005-02-18,29.640724182128903,-0.022346349736359183
2005-02-21,29.640724182128903,0.0
2005-02-22,29.640724182128903,0.0
2005-02-23,29.640724182128903,0.0
2005-02-24,29.640724182128903,0.0
2005-02-25,29.640724182128903,0.0
2005-02-28,29.640724182128903,0.0
2005-03-01,29.640724182128903,0.0
2005-03-02,29.640724182128903,0.0
2005-03-03,29.640724182128903,0.0
2005-03-04,26.67664909362793,-0.10000009008848998
2005-03-07,27.60821914672852,0.03492080470193337
2005-03-08,27.60821914672852,0.0
2005-03-09,27.60821914672852,0.0
2005-03-10,27.447309494018555,-0.005828324233982052
2005-03-11,28.201032638549805,0.027460729609782186
2005-03-14,27.523530960083008,-0.024024002494883012
2005-03-15,28.370407104492188,0.03076916786721129
2005-03-16,28.201032638549805,-0.005970110521098748
2005-03-17,28.201032638549805,0.0
2005-03-18,29.21728515625,0.03603600374232441
2005-03-21,29.21728515625,0.0
2005-03-22,28.370407104492188,-0.028985514815248137
2005-03-23,28.370407104492188,0.0
2005-03-24,29.21728515625,0.029850754296145254
2005-03-25,29.21728515625,0.0
2005-03-28,29.21728515625,0.0
2005-03-29,28.370407104492188,-0.028985514815248137
2005-03-30,28.793848037719727,0.01492544437829002
2005-03-31,28.793848037719727,0.0
2005-04-01,28.793848037719727,0.0
2005-04-04,28.793848037719727,0.0
2005-04-05,28.793848037719727,0.0
2005-04-06,28.793848037719727,0.0
2005-04-07,28.793848037719727,0.0
2005-04-08,28.793848037719727,0.0
2005-04-11,28.802318572998047,0.00029417864771752456
2005-04-12,29.090255737304688,0.009997013385463438
2005-04-13,29.632253646850582,0.01863159658822977
2005-04-14,32.49470520019531,0.09659918504541287
2005-04-15,29.301979064941406,-0.09825373443408614
2005-04-18,29.386661529541016,0.0028899913009947653
2005-04-19,29.386661529541016,0.0
2005-04-20,29.386661529541016,0.0
2005-04-21,29.386661529541016,0.0
2005-04-22,30.65697479248047,0.043227545996079364
2005-04-25,30.65697479248047,0.0
2005-04-26,30.65697479248047,0.0
2005-04-27,30.65697479248047,0.0
2005-04-28,29.5560302734375,-0.035911714267156225
2005-04-29,28.03165626525879,-0.05157573578305241
2005-05-02,29.21728515625,0.04229606983518219
2005-05-03,29.22574806213379,0.00028965408108705404
2005-05-04,29.22574806213379,0.0
2005-05-05,29.22574806213379,0.0
2005-05-06,29.22574806213379,0.0
2005-05-09,30.39444923400879,0.039988751336333506
2005-05-10,30.39444923400879,0.0
2005-05-11,30.39444923400879,0.0
2005-05-12,30.39444923400879,0.0
2005-05-13,30.39444923400879,0.0
2005-05-16,30.39444923400879,0.0
2005-05-17,30.39444923400879,0.0
2005-05-18,28.370407104492188,-0.06659249239666665
2005-05-19,28.370407104492188,0.0
2005-05-20,28.370407104492188,0.0
2005-05-23,28.793848037719727,0.01492544437829002
2005-05-24,28.793848037719727,0.0
2005-05-25,28.03165626525879,-0.026470646488877536
2005-05-26,28.03165626525879,0.0
2005-05-27,28.03165626525879,0.0
2005-05-30,28.03165626525879,0.0
2005-05-31,28.03165626525879,0.0
2005-06-01,28.03165626525879,0.0
2005-06-02,28.03165626525879,0.0
2005-06-03,28.03165626525879,0.0
2005-06-06,30.04722785949707,0.07190340717527599
2005-06-07,30.04722785949707,0.0
2005-06-08,29.58991432189941,-0.015219824595336662
2005-06-09,29.58991432189941,0.0
2005-06-10,28.878530502319336,-0.024041428840960943
2005-06-13,29.208812713623047,0.011436946602154219
2005-06-14,29.200345993041992,-0.00028986870038394397
2005-06-15,29.200345993041992,0.0
2005-06-16,27.69290542602539,-0.05162406525511043
2005-06-17,27.69290542602539,0.0
2005-06-20,27.69290542602539,0.0
2005-06-21,28.10787582397461,0.014984718705579825
2005-06-22,28.10787582397461,0.0
2005-06-23,28.10787582397461,0.0
2005-06-24,28.10787582397461,0.0
2005-06-27,27.92156219482422,-0.006628520430258744
2005-06-28,27.92156219482422,0.0
2005-06-29,27.523530960083008,-0.014255335427291849
2005-06-30,27.77996253967285,0.009316812583448852
