Date,Cours_Cloture,Rentabilite_Journaliere
2005-01-03,12.478267669677734,
2005-01-04,12.543256759643556,0.005208182071918976
2005-01-05,12.608245849609377,0.005181197452237107
2005-01-06,12.99819278717041,0.030927929405272003
2005-01-07,13.453126907348633,0.03499979786630458
2005-01-10,13.258156776428224,-0.01449255123088955
2005-01-11,13.258156776428224,0.0
2005-01-12,13.38813591003418,0.009803710711661306
2005-01-13,13.518118858337402,0.009708816012675925
2005-01-14,13.778082847595217,0.019230781440975342
2005-01-17,13.583109855651855,-0.014150952211569146
2005-01-18,13.648101806640623,0.00478476222893276
2005-01-19,13.648101806640623,0.0
2005-01-20,13.453126907348633,-0.014285862023473705
2005-01-21,13.38813591003418,-0.00483092129896967
2005-01-24,13.583109855651855,0.014563188402617389
2005-01-25,13.583109855651855,0.0
2005-01-26,13.518118858337402,-0.004784692018625636
2005-01-27,13.453126907348633,-0.004807765908100836
2005-01-28,13.583109855651855,0.009661913486612494
2005-01-31,13.518118858337402,-0.004784692018625636
2005-02-01,13.583109855651855,0.0048076953602438355
2005-02-02,13.518118858337402,-0.004784692018625636
2005-02-03,13.453126907348633,-0.004807765908100836
2005-02-04,13.778082847595217,0.02415467738352195
2005-02-07,13.713090896606444,-0.004717053287287776
2005-02-08,13.713090896606444,0.0
2005-02-09,13.908062934875488,0.014217949821749842
2005-02-10,14.103038787841797,0.014018907872310082
2005-02-11,13.97305679321289,-0.009216594847697879
2005-02-14,14.103038787841797,0.009302330660535318
2005-02-15,14.168031692504885,0.004608432667654538
2005-02-16,13.97305679321289,-0.013761608071157783
2005-02-17,14.298008918762209,0.023255621898506496
2005-02-18,14.557977676391602,0.01818216502077119
2005-02-21,14.427993774414062,-0.008928705955383642
2005-02-22,14.233017921447754,-0.013513718955997178
2005-02-23,14.298008918762209,0.004566213411178133
2005-02-24,14.233017921447754,-0.004545457880444581
2005-02-25,14.557977676391602,0.022831402077711616
2005-02-28,14.557977676391602,0.0
2005-03-01,14.492985725402832,-0.004464352977691766
2005-03-02,14.363000869750977,-0.008968811403989863
2005-03-03,14.363000869750977,0.0
2005-03-04,14.363000869750977,0.0
2005-03-07,14.03804874420166,-0.022624250217353814
2005-03-08,13.908062934875488,-0.009259535402301622
2005-03-09,14.103038787841797,0.014018907872310082
2005-03-10,14.103038787841797,0.0
2005-03-11,14.03804874420166,-0.004608229801946306
2005-03-14,13.97305679321289,-0.004629699766188211
2005-03-15,14.233017921447754,0.018604456568238836
2005-03-16,13.97305679321289,-0.018264652631619804
2005-03-17,13.97305679321289,0.0
2005-03-18,14.492985725402832,0.0372093908930855
2005-03-21,14.363000869750977,-0.008968811403989863
2005-03-22,14.557977676391602,0.013574935238725327
2005-03-23,14.427993774414062,-0.008928705955383642
2005-03-24,14.298008918762209,-0.009009212069550743
2005-03-25,14.285012245178224,-0.0009089848564109992
2005-03-28,14.285012245178224,0.0
2005-03-29,14.103038787841797,-0.012738768032757641
2005-03-30,14.298008918762209,0.01382468940583892
2005-03-31,14.557977676391602,0.01818216502077119
2005-04-01,14.622962951660156,0.004463894416732117
2005-04-04,14.557977676391602,-0.004444056617210923
2005-04-05,14.947920799255373,0.02678552828777403
2005-04-06,14.882928848266602,-0.004347892383267715
2005-04-07,14.817938804626465,-0.0043667509468545695
2005-04-08,15.012911796569824,0.013157902358355233
2005-04-11,14.817938804626465,-0.01298702041185018
2005-04-12,14.947920799255373,0.008771934905570378
2005-04-13,14.947920799255373,0.0
2005-04-14,14.947920799255373,0.0
2005-04-15,14.882928848266602,-0.004347892383267715
2005-04-18,14.557977676391602,-0.021833818812675876
2005-04-19,14.882928848266602,0.022321175310082264
2005-04-20,14.752943992614746,-0.00873382228572539
2005-04-21,14.68795680999756,-0.004405031473698973
2005-04-22,14.882928848266602,0.013274279111191944
2005-04-25,14.882928848266602,0.0
2005-04-26,14.882928848266602,0.0
2005-04-27,14.752943992614746,-0.00873382228572539
2005-04-28,14.557977676391602,-0.013215417636015192
2005-04-29,14.103038787841797,-0.03125014330029996
2005-05-02,14.168031692504885,0.004608432667654538
2005-05-03,14.103038787841797,-0.004587292439320989
2005-05-04,14.03804874420166,-0.004608229801946306
2005-05-05,14.103038787841797,0.0046295638962630115
2005-05-06,14.492985725402832,0.02764985216499638
2005-05-09,14.557977676391602,0.004484372800757974
2005-05-10,14.68795680999756,0.00892837841184102
2005-05-11,14.492985725402832,-0.013274214182194433
2005-05-12,14.68795680999756,0.013452789389903907
2005-05-13,14.557977676391602,-0.00884936790646651
2005-05-16,14.557977676391602,0.0
2005-05-17,14.557977676391602,0.0
2005-05-18,14.68795680999756,0.00892837841184102
2005-05-19,14.817938804626465,0.008849562693459934
2005-05-20,14.68795680999756,-0.008771934905570045
2005-05-23,14.882928848266602,0.013274279111191944
2005-05-24,15.14289379119873,0.017467324179434307
2005-05-25,15.467845916748049,0.021459050695989523
2005-05-26,15.532835006713867,0.004201560470385335
2005-05-27,15.532835006713867,0.0
2005-05-30,15.532835006713867,0.0
2005-05-31,15.532835006713867,0.0
2005-06-01,15.532835006713867,0.0
2005-06-02,15.467845916748049,-0.0041839812202812965
2005-06-03,15.597829818725586,0.008403490872429531
2005-06-06,15.597829818725586,0.0
2005-06-07,15.662823677062988,0.004166852638652019
2005-06-08,16.182750701904297,0.03319497400731786
2005-06-09,15.987778663635254,-0.01204813951969852
2005-06-10,15.857792854309082,-0.008130323296370645
2005-06-13,15.922783851623535,0.0040983633669293695
2005-06-14,16.052764892578125,0.008163210790639308
2005-06-15,15.987778663635254,-0.004048288838573666
2005-06-16,15.857792854309082,-0.008130323296370645
2005-06-17,15.922783851623535,0.0040983633669293695
2005-06-20,15.922783851623535,0.0
2005-06-21,15.922783851623535,0.0
2005-06-22,15.857792854309082,-0.004081635342165768
2005-06-23,15.792802810668944,-0.004098303227770939
2005-06-24,15.597829818725586,-0.01234568646748646
2005-06-27,15.272873878479004,-0.020833407212615174
2005-06-28,15.792802810668944,0.03404263901652271
2005-06-29,15.662823677062988,-0.008230276485067467
2005-06-30,15.662823677062988,0.0
2005-07-01,15.662823677062988,0.0
2005-07-04,15.662823677062988,0.0
2005-07-05,15.532835006713867,-0.008299184938120652
2005-07-06,15.662823677062988,0.008368637810994173
2005-07-07,15.532835006713867,-0.008299184938120652
2005-07-08,15.662823677062988,0.008368637810994173
2005-07-11,15.72780990600586,0.004149074923063711
2005-07-12,15.727813720703123,2.4254472097418045e-07
2005-07-13,15.8583345413208,0.008298726252452315
2005-07-14,15.793072700500488,-0.004115302313131619
2005-07-15,15.988852500915527,0.012396561715873888
2005-07-18,15.92359447479248,-0.004081470269321041
2005-07-19,16.184635162353516,0.01639332676891958
2005-07-20,16.054121017456055,-0.008064077045186968
2005-07-21,16.054121017456055,0.0
2005-07-22,16.054121017456055,0.0
2005-07-25,16.054121017456055,0.0
2005-07-26,16.054121017456055,0.0
2005-07-27,16.054121017456055,0.0
2005-07-28,16.445674896240234,0.02438961799019901
2005-07-29,16.31515884399414,-0.007936193137074166
2005-08-01,16.380420684814453,0.004000073884927957
2005-08-02,16.380420684814453,0.0
2005-08-03,16.380420684814453,0.0
2005-08-04,16.054121017456055,-0.019920103008153833
2005-08-05,15.793072700500488,-0.016260517575002797
2005-08-08,16.054121017456055,0.01652929242498158
2005-08-09,15.988852500915527,-0.004065530368779435
2005-08-10,16.119375228881836,0.008163358062051929
2005-08-11,16.445674896240234,0.020242699405232045
2005-08-12,16.510940551757812,0.003968560483492256
2005-08-15,16.576202392578125,0.00395264222627012
2005-08-16,16.70671844482422,0.007873700450504284
2005-08-17,16.380420684814453,-0.01953093069039258
2005-08-18,16.184635162353516,-0.011952411127172158
2005-08-19,16.380420684814453,0.01209699943785858
2005-08-22,16.510940551757812,0.007968041203261444
2005-08-23,16.510940551757812,0.0
2005-08-24,16.380420684814453,-0.007905053411961016
2005-08-25,16.31515884399414,-0.003984137042390756
2005-08-26,16.184635162353516,-0.008000147769855914
2005-08-29,16.249902725219727,0.0040326866939841555
2005-08-30,16.249902725219727,0.0
2005-08-31,16.249902725219727,0.0
2005-09-01,16.119375228881836,-0.008032509396829424
2005-09-02,15.988852500915527,-0.008097257251785117
2005-09-05,16.31515884399414,0.020408365332029277
2005-09-06,16.184635162353516,-0.008000147769855914
2005-09-07,16.184635162353516,0.0
2005-09-08,15.662550926208496,-0.03225801699623232
2005-09-09,15.8583345413208,0.01250011036099452
2005-09-12,15.727813720703123,-0.008230424214950793
2005-09-13,15.662550926208496,-0.004149514716639824
2005-09-14,15.597286224365234,-0.004166926712688479
2005-09-15,15.727813720703123,0.008368603003129138
2005-09-16,15.8583345413208,0.008298726252452315
2005-09-19,15.988852500915527,0.008230243803638126
2005-09-20,16.184635162353516,0.012244947623775815
2005-09-21,15.92359447479248,-0.016128920111108336
2005-09-22,15.92359447479248,0.0
2005-09-23,16.054121017456055,0.008197052673641014
2005-09-26,15.988852500915527,-0.004065530368779435
2005-09-27,16.837244033813477,0.05306143970302868
2005-09-28,16.837244033813477,0.0
2005-09-29,17.098285675048828,0.015503822401760958
2005-09-30,17.098285675048828,0.0
2005-10-03,17.16354751586914,0.003816864571139389
2005-10-04,17.22880744934082,0.003802240382493327
2005-10-05,17.03302574157715,-0.011363625041335257
2005-10-06,16.771984100341797,-0.015325617726165697
2005-10-07,16.771984100341797,0.0
2005-10-10,17.098285675048828,0.019455156453456413
2005-10-11,17.16354751586914,0.003816864571139389
2005-10-12,16.96776580810547,-0.01140683227535888
2005-10-13,16.510940551757812,-0.02692312361651239
2005-10-14,16.184635162353516,-0.019762980090771265
2005-10-17,16.054121017456055,-0.008064077045186968
2005-10-18,15.92359447479248,-0.00813040729677128
2005-10-19,15.336247444152832,-0.03688532960126789
2005-10-20,15.466771125793455,0.008510796537153364
2005-10-21,15.466771125793455,0.0
